sequence_id,video_id,source_csv,label,label_name,sequence_index,start_frame,end_frame,start_frame_local,end_frame_local,valid_length,sequence_length,feature_dim,num_original_frames,is_padded,is_all_zero,zero_ratio,split
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_553_resized__seq_0001,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_553_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_553_resized_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,181,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_553_resized__seq_0002,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_553_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_553_resized_processed.csv,0,Not_Fall,2,60,159,60,159,100,100,30,181,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_553_resized__seq_0003,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_553_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_553_resized_processed.csv,0,Not_Fall,3,81,180,81,180,100,100,30,181,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,239,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized__seq_0001,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,239,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized__seq_0002,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized_processed.csv,0,Not_Fall,2,60,161,60,159,100,100,30,239,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized__seq_0003,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized_processed.csv,0,Not_Fall,3,90,191,90,189,100,100,30,239,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized__seq_0004,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized_processed.csv,0,Not_Fall,4,120,221,120,219,100,100,30,239,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized__seq_0005,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized_processed.csv,0,Not_Fall,5,141,240,139,238,100,100,30,239,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_55__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_55_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_55__seq_0001,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_55_processed.csv,0,Not_Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_56__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_56,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_56_processed.csv,0,Not_Fall,0,0,95,0,95,96,100,30,96,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_57__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_57,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_57_processed.csv,0,Not_Fall,0,0,95,0,95,96,100,30,96,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_58__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_58,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_58_processed.csv,0,Not_Fall,0,0,95,0,95,96,100,30,96,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_60__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_60_processed.csv,0,Not_Fall,0,0,71,0,71,72,100,30,72,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_62_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_62_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_62_resized_processed.csv,0,Not_Fall,0,0,47,0,47,48,100,30,48,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_63_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_63_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_63_resized_processed.csv,0,Not_Fall,0,0,47,0,47,48,100,30,48,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_64_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_64_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_64_resized_processed.csv,0,Not_Fall,0,0,47,0,47,48,100,30,48,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_66_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_66_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_66_resized_processed.csv,0,Not_Fall,0,0,71,0,71,72,100,30,72,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_67_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_67_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_67_resized_processed.csv,0,Not_Fall,0,0,71,0,71,72,100,30,72,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_68_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_68_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_68_resized_processed.csv,0,Not_Fall,0,0,71,0,71,72,100,30,72,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_70_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_70_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_70_resized_processed.csv,0,Not_Fall,0,0,71,0,71,72,100,30,72,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_71_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_71_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_71_resized_processed.csv,0,Not_Fall,0,0,23,0,23,24,100,30,24,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_72_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_72_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_72_resized_processed.csv,0,Not_Fall,0,0,23,0,23,24,100,30,24,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_73_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_73_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_73_resized_processed.csv,0,Not_Fall,0,0,23,0,23,24,100,30,24,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,180,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized__seq_0001,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,180,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized__seq_0002,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized_processed.csv,0,Not_Fall,2,60,159,60,159,100,100,30,180,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized__seq_0003,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized_processed.csv,0,Not_Fall,3,80,179,80,179,100,100,30,180,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,180,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized__seq_0001,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,180,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized__seq_0002,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized_processed.csv,0,Not_Fall,2,60,159,60,159,100,100,30,180,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized__seq_0003,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized_processed.csv,0,Not_Fall,3,80,179,80,179,100,100,30,180,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_78_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_78_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_78_resized_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_78_resized__seq_0001,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_78_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_78_resized_processed.csv,0,Not_Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_79_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_79_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_79_resized_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_79_resized__seq_0001,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_79_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_79_resized_processed.csv,0,Not_Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_80_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_80_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_80_resized_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_80_resized__seq_0001,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_80_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_80_resized_processed.csv,0,Not_Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_81_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_81_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_81_resized_processed.csv,0,Not_Fall,0,0,89,0,89,90,100,30,90,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_82_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_82_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_82_resized_processed.csv,0,Not_Fall,0,0,89,0,89,90,100,30,90,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_83_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_83_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_83_resized_processed.csv,0,Not_Fall,0,0,59,0,59,60,100,30,60,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_84_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_84_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_84_resized_processed.csv,0,Not_Fall,0,0,59,0,59,60,100,30,60,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_85_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_85_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_85_resized_processed.csv,0,Not_Fall,0,0,59,0,59,60,100,30,60,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_87_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_87_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_87_resized_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_87_resized__seq_0001,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_87_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_87_resized_processed.csv,0,Not_Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_89_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_89_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_89_resized_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_89_resized__seq_0001,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_89_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_89_resized_processed.csv,0,Not_Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_90_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_90_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_90_resized_processed.csv,0,Not_Fall,0,0,89,0,89,90,100,30,90,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_91_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_91_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_91_resized_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_91_resized__seq_0001,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_91_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_91_resized_processed.csv,0,Not_Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_92_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_92_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_92_resized_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_92_resized__seq_0001,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_92_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_92_resized_processed.csv,0,Not_Fall,1,20,119,20,119,100,100,30,120,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_93_resized__seq_0000,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_93_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_93_resized_processed.csv,0,Not_Fall,0,0,89,0,89,90,100,30,90,1,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03__seq_0000,Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03_processed.csv,0,Not_Fall,0,0,99,0,99,100,100,30,360,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03__seq_0001,Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03_processed.csv,0,Not_Fall,1,30,129,30,129,100,100,30,360,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03__seq_0002,Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03_processed.csv,0,Not_Fall,2,60,159,60,159,100,100,30,360,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03__seq_0003,Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03_processed.csv,0,Not_Fall,3,90,189,90,189,100,100,30,360,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03__seq_0004,Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03_processed.csv,0,Not_Fall,4,120,219,120,219,100,100,30,360,0,0,0.0666666666666666,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03__seq_0005,Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03_processed.csv,0,Not_Fall,5,150,249,150,249,100,100,30,360,0,0,0.0666666666666666,train
